1,30126,1,0,1
1,25869,0,0,1
1,20398,0,0,1
1,8900,0,0,1
1,26720,0,0,1
1,13934,0,0,1
1,21057,0,0,1
1,2470,0,0,1
1,23037,0,0,1
1,28685,0,0,1
1,27429,0,0,1
1,21425,1,0,1
1,7674,1,0,1
1,18100,1,0,1
1,16883,0,0,1
1,24003,0,0,1
1,31825,1,0,1
1,31834,0,0,1
1,16757,0,0,1
1,21590,0,0,1
1,31017,0,0,1
1,2964,0,0,1
1,31663,0,0,1
1,5937,1,0,1
1,23496,0,0,1
1,7128,0,0,1
1,27118,0,0,1
1,30572,0,0,1
1,28011,0,0,1
1,32381,1,0,1
1,1146,1,0,1
1,5999,0,0,1
1,30957,1,0,1
1,12176,1,0,1
1,24666,0,0,1
1,10360,1,0,1
1,23635,0,0,1
1,29247,0,0,1
1,6794,0,0,1
1,5999,1,0,1
1,26440,0,0,1
1,10601,0,0,1
1,22011,1,0,1
1,20920,1,0,1
1,5692,1,0,1
1,26157,0,0,1
1,372,1,0,1
1,17144,0,0,1
1,18915,1,0,1
1,29541,0,0,1
1,29282,0,0,1
1,27515,0,0,1
1,31114,0,0,1
1,2733,0,0,1
1,11792,0,0,1
1,32273,1,0,1
1,6893,0,0,1
1,6246,1,0,1
1,31728,1,0,1
1,23225,0,0,1
1,25646,0,0,1
1,9764,1,0,1
1,22981,0,0,1
1,28609,0,0,1
1,29893,0,0,1
1,17134,0,0,1
1,26020,0,0,1
1,12065,0,0,1
1,16048,0,0,1
1,29281,0,0,1
1,7675,0,0,1
1,9683,0,0,1
1,32628,0,0,1
1,10836,0,0,1
1,29220,0,0,1
1,12065,0,0,1
1,16048,1,0,1
1,18616,1,0,1
1,26104,1,0,1
1,29281,0,0,1
1,7675,0,0,1
1,9683,0,0,1
1,10836,0,0,1
1,18941,0,0,1
1,6251,1,0,1
1,23534,1,0,1
1,19464,0,0,1
1,28346,0,0,1
1,11451,1,0,1
1,14732,0,0,1
1,13219,0,0,1
1,2329,0,0,1
1,15005,1,0,1
1,21813,0,0,1
1,9503,1,0,1
1,19350,0,0,1
1,13009,0,0,1
1,5716,1,0,1
1,3084,0,0,1
1,16249,1,0,1
1,15562,0,0,1
1,23934,0,0,1
1,8962,0,0,1
1,18225,0,0,1
1,15562,0,0,1
1,32077,0,0,1
1,28139,0,0,1
1,6483,0,0,1
1,17827,1,0,1
1,26008,0,0,1
1,30092,0,0,1
1,17515,0,0,1
1,26697,0,0,1
1,18407,0,0,1
1,10786,0,0,1
1,21016,0,0,1
1,25520,0,0,1
1,9293,0,0,1
1,21176,0,0,1
1,16880,0,0,1
1,31312,0,0,1
1,14160,0,0,1
1,14633,0,0,1
1,24453,0,0,1
1,4363,0,0,1
1,9596,0,0,1
1,6932,1,0,1
1,27649,0,0,1
1,12680,0,0,1
1,13043,0,0,1
1,7147,1,0,1
1,29998,1,0,1
1,6669,0,0,1
1,7196,1,0,1
1,24116,0,0,1
1,29114,0,0,1
1,20617,0,0,1
1,24128,0,0,1
1,23763,0,0,1
1,13638,0,0,1
1,10704,0,0,1
1,30547,1,0,1
1,8138,0,0,1
1,25091,0,0,1
1,27324,0,0,1
1,9421,0,0,1
1,23537,0,0,1
1,28282,0,0,1
1,14712,0,0,1
1,2370,0,0,1
1,4042,0,0,1
1,25313,0,0,1
1,25971,0,0,1
1,28424,0,0,1
1,7700,1,0,1
1,21654,0,0,1
1,15480,0,0,1
1,15798,0,0,1
1,27820,0,0,1
1,20287,0,0,1
1,19186,0,0,1
1,17052,0,0,1
1,24963,0,0,1
1,13226,1,0,1
1,27729,0,0,1
1,26360,0,0,1
1,11914,0,0,1
1,20653,0,0,1
1,27447,0,0,1
1,9324,0,0,1
1,14021,0,0,1
1,25811,0,0,1
1,30499,0,0,1
1,12857,1,0,1
1,17824,1,0,1
1,4258,0,0,1
1,16226,0,0,1
1,23483,1,0,1
1,21430,0,0,1
1,23825,0,0,1
1,4263,0,0,1
1,19940,0,0,1
1,14571,0,0,1
1,15558,0,0,1
1,32604,0,0,1
1,7101,1,0,1
1,25579,0,0,1
1,32254,1,0,1
1,6772,0,0,1
1,28485,0,0,1
1,15018,1,0,1
1,106,0,0,1
1,24779,0,0,1
1,27986,0,0,1
1,8566,1,0,1
1,20689,0,0,1
1,32584,0,0,1
1,28843,1,0,1
1,11533,1,0,1
1,21968,0,0,1
1,30938,1,0,1
1,13125,0,0,1
1,1966,0,0,1
1,14934,0,0,1
1,20720,0,0,1
1,20069,0,0,1
1,15917,0,0,1
1,15229,0,0,1
1,27949,0,0,1
1,1578,0,0,1
1,3645,0,0,1
1,27989,0,0,1
1,29024,0,0,1
1,22944,0,0,1
1,11667,0,0,1
1,9652,0,0,1
1,4838,0,0,1
1,11477,0,0,1
1,21508,0,0,1
1,27989,0,0,1
1,24719,0,0,1
1,32446,1,0,1
1,9516,0,0,1
1,22019,0,0,1
1,23041,0,0,1
1,16288,0,0,1
1,30696,1,0,1
1,31582,0,0,1
1,15080,0,0,1
1,18248,0,0,1
1,18381,0,0,1
1,202,0,0,1
1,7317,0,0,1
1,24261,0,0,1
1,27759,0,0,1
1,32578,0,0,1
1,19249,0,0,1
1,24849,0,0,1
1,26940,0,0,1
1,7021,0,0,1
1,26372,0,0,1
1,16525,0,0,1
1,10523,0,0,1
1,29307,0,0,1
1,18107,0,0,1
1,7030,0,0,1
1,28913,0,0,1
1,18975,0,0,1
1,23318,1,0,1
1,23447,0,0,1
1,17494,1,0,1
1,30558,1,0,1
1,24637,0,0,1
1,6002,1,0,1
1,19593,0,0,1
1,21638,0,0,1
1,32261,0,0,1
1,31489,0,0,1
1,26633,0,0,1
1,16874,0,0,1
1,21301,0,0,1
1,11261,0,0,1
1,22626,0,0,1
1,24119,0,0,1
1,5889,0,0,1
1,811,0,0,1
1,16521,0,0,1
1,5886,1,0,1
1,28362,1,0,1
1,10874,1,0,1
1,17553,1,0,1
1,13571,0,0,1
1,924,0,0,1
1,10359,0,0,1
1,9335,0,0,1
1,28466,0,0,1
1,32523,0,0,1
1,18668,0,0,1
1,25697,0,0,1
1,14652,0,0,1
1,12187,1,0,1
1,15994,1,0,1
1,18748,0,0,1
1,21051,0,0,1
1,32157,1,0,1
1,31068,1,0,1
1,32293,0,0,1
1,18448,0,0,1
1,12599,1,0,1
1,18794,0,0,1
1,14711,0,0,1
1,22510,0,0,1
1,5873,0,0,1
1,1835,0,0,1
1,530,0,0,1
1,27339,0,0,1
1,25182,0,0,1
1,16110,1,0,1
1,27492,0,0,1
1,28500,0,0,1
1,7755,0,0,1
1,13150,0,0,1
1,18155,0,0,1
1,16566,0,0,1
1,28199,0,0,1
1,23660,0,0,1
1,18762,0,0,1
1,21563,0,0,1
1,25066,0,0,1
1,23922,1,0,1
1,28714,0,0,1
1,6321,0,0,1
1,28572,1,0,1
1,29543,0,0,1
1,31997,0,0,1
1,28480,0,0,1
1,24553,0,0,1
1,3569,0,0,1
1,17784,0,0,1
1,20337,0,0,1
1,18070,1,0,1
1,30407,0,0,1
1,11995,0,0,1
1,23983,0,0,1
1,16126,1,0,1
1,18405,0,0,1
1,25465,1,0,1
1,5524,0,0,1
1,31535,0,0,1
1,9244,0,0,1
1,6588,0,0,1
1,29570,0,0,1
1,12339,0,0,1
1,1516,0,0,1
1,9821,0,0,1
1,27225,0,0,1
1,25014,0,0,1
1,27054,0,0,1
1,5930,1,0,1
1,22764,0,0,1
1,17514,0,0,1
1,14062,0,0,1
1,24173,0,0,1
1,28412,0,0,1
1,32248,0,0,1
1,22371,0,0,1
1,23913,0,0,1
1,29303,0,0,1
1,28297,0,0,1
1,1313,0,0,1
1,18083,0,0,1
1,31527,0,0,1
1,28371,0,0,1
1,5823,0,0,1
1,13622,1,0,1
1,30262,0,0,1
1,25877,0,0,1
1,1295,0,0,1
1,17878,1,0,1
1,26746,0,0,1
1,18898,0,0,1
1,17451,0,0,1
1,32167,0,0,1
1,9857,0,0,1
1,12365,1,0,1
1,25968,0,0,1
1,27883,0,0,1
1,19910,1,0,1
1,24425,0,0,1
1,13881,0,0,1
1,21994,1,0,1
1,12860,1,0,1
1,15373,0,0,1
1,15336,0,0,1
1,24914,0,0,1
1,15922,0,0,1
1,19373,1,0,1
