0,508,0,740,1
1,29268,0,0,1
0,32087,0,740,1
1,29392,0,0,1
0,12109,1,740,1
1,29249,0,0,1
1,21580,0,0,1
1,31565,0,0,1
0,10016,1,740,1
1,30095,0,0,1
0,30479,0,740,1
0,32649,0,739,1
1,26657,0,0,1
0,23457,0,739,1
1,13084,0,0,1
1,158,1,0,1
0,22823,1,740,1
0,7264,0,739,1
0,11013,0,739,1
0,13610,0,741,1
0,22579,1,739,1
1,18843,1,0,1
0,29277,0,740,1
1,22026,0,0,1
0,23237,0,740,1
0,27607,0,739,1
0,27131,0,739,1
0,28391,0,738,1
0,2935,1,740,1
0,4312,1,740,1
1,30688,1,0,1
1,2414,0,0,1
-1,-1,-1,-1,-1
1,25690,0,0,1
0,971,0,740,1
0,31682,0,738,1
0,29792,0,740,1
1,30692,0,0,1
0,27054,0,740,1
1,25473,0,0,1
0,19492,0,740,1
1,15159,0,0,1
1,32190,0,0,1
1,2959,0,0,1
0,27230,0,739,1
0,16359,0,740,1
0,15559,0,739,1
0,24531,0,740,1
1,13894,0,0,1
0,32423,0,740,1
1,30637,1,0,1
0,18306,0,740,1
0,22539,0,740,1
1,31796,0,0,1
0,26758,0,739,1
1,9740,0,0,1
1,31548,0,0,1
1,14916,0,0,1
0,28666,0,740,1
0,27229,0,739,1
1,13948,0,0,1
0,30949,0,740,1
0,23900,0,739,1
0,6778,0,740,1
-1,-1,-1,-1,-1
1,27042,0,0,1
0,24742,0,740,1
1,261,0,0,1
0,4123,0,740,1
0,15462,0,740,1
0,8126,1,740,1
0,22948,0,740,1
0,30205,0,741,1
0,8514,0,740,1
0,20313,0,740,1
0,9761,0,740,1
0,31640,1,740,1
0,27961,1,740,1
1,980,1,0,1
1,24131,0,0,1
-1,-1,-1,-1,-1
1,8924,0,0,1
1,2650,0,0,1
0,12648,0,739,1
1,20296,0,0,1
0,13704,0,740,1
0,8997,0,741,1
0,24243,0,741,1
0,13976,0,740,1
1,9204,0,0,1
0,9060,1,739,1
0,14808,1,740,1
0,28610,0,740,1
0,24154,0,740,1
0,29514,0,739,1
-1,-1,-1,-1,-1
0,20698,0,739,1
0,29280,0,740,1
1,14587,0,0,1
1,31250,0,0,1
1,11686,0,0,1
0,29729,0,740,1
0,15170,0,741,1
0,27409,1,740,1
1,26262,0,0,1
1,27929,0,0,1
0,29111,0,740,1
0,17826,1,739,1
1,25252,0,0,1
1,23813,0,0,1
0,2745,0,740,1
1,24159,1,0,1
0,17752,0,740,1
0,31457,1,738,1
0,18513,0,738,1
0,21347,0,738,1
0,2778,0,739,1
1,6511,0,0,1
0,17930,0,740,1
1,21542,0,0,1
1,32150,0,0,1
1,31125,1,0,1
0,12170,0,741,1
1,7734,0,0,1
0,9272,0,738,1
0,17990,0,740,1
0,28895,0,739,1
0,27386,1,740,1
1,32462,0,0,1
1,18115,0,0,1
1,6889,0,0,1
1,15810,0,0,1
0,19274,0,740,1
1,24923,0,0,1
-1,-1,-1,-1,-1
0,8615,1,740,1
1,18856,0,0,1
1,31923,0,0,1
1,26164,0,0,1
0,13218,0,739,1
0,25991,0,739,1
0,29323,0,740,1
1,16517,0,0,1
0,21669,0,740,1
1,9607,1,0,1
1,28554,0,0,1
1,30231,0,0,1
1,28546,0,0,1
0,30998,1,740,1
0,19459,1,738,1
0,14220,0,740,1
1,8207,0,0,1
0,17816,0,740,1
0,18636,0,740,1
0,16095,1,740,1
0,2543,0,740,1
0,26731,0,739,1
1,30017,0,0,1
0,30684,0,739,1
1,6508,0,0,1
0,3770,0,741,1
1,4771,0,0,1
0,19332,0,740,1
1,21597,0,0,1
0,14296,1,740,1
1,30460,0,0,1
0,29033,0,740,1
0,28629,0,739,1
0,32199,0,740,1
0,26458,0,741,1
1,28329,0,0,1
1,15332,0,0,1
1,20257,0,0,1
-1,-1,-1,-1,-1
1,11690,0,0,1
1,13351,0,0,1
0,3645,0,738,1
0,14607,0,740,1
0,28730,0,741,1
0,3110,0,739,1
0,16517,0,740,1
0,2534,0,739,1
1,691,1,0,1
1,16396,0,0,1
0,21022,0,740,1
0,28641,0,740,1
0,11072,0,740,1
0,17015,1,740,1
1,17754,0,0,1
0,11622,0,738,1
0,11058,0,740,1
1,26536,0,0,1
1,27543,0,0,1
0,25118,0,740,1
1,8989,0,0,1
-1,-1,-1,-1,-1
1,13310,0,0,1
0,29788,0,740,1
1,27867,0,0,1
0,2693,0,741,1
0,23070,0,740,1
1,25503,0,0,1
1,30863,0,0,1
0,32665,0,738,1
1,31149,0,0,1
0,18570,0,740,1
0,29465,1,740,1
0,15905,1,740,1
1,30723,0,0,1
0,18843,0,739,1
0,16178,1,740,1
0,27258,1,741,1
0,4452,1,739,1
0,32073,0,739,1
0,2276,1,740,1
0,18789,0,740,1
0,21755,1,740,1
0,20558,0,739,1
0,21665,0,740,1
1,18475,1,0,1
1,27676,1,0,1
1,26521,0,0,1
1,30650,1,0,1
1,15884,0,0,1
0,28538,1,741,1
0,31941,0,740,1
0,25050,1,740,1
0,32601,0,739,1
1,9029,0,0,1
0,28776,0,740,1
1,13282,0,0,1
1,26117,1,0,1
1,18920,1,0,1
0,8936,0,740,1
0,12736,0,739,1
-1,-1,-1,-1,-1
0,32131,1,738,1
0,13996,1,739,1
1,18656,0,0,1
1,4633,0,0,1
0,7965,0,740,1
0,27711,1,740,1
1,9882,1,0,1
1,22963,0,0,1
1,9123,0,0,1
1,23448,1,0,1
0,25319,0,740,1
1,30233,1,0,1
0,27631,0,739,1
1,12360,0,0,1
0,17752,0,739,1
1,19624,0,0,1
1,21709,0,0,1
1,7642,0,0,1
-1,-1,-1,-1,-1
1,24386,0,0,1
0,30434,1,740,1
1,9629,0,0,1
0,30120,0,739,1
0,16825,1,740,1
0,10939,0,739,1
1,14235,0,0,1
1,21921,0,0,1
1,32569,0,0,1
1,32534,0,0,1
1,31526,0,0,1
1,30898,0,0,1
0,6703,1,740,1
0,13486,0,740,1
1,30765,1,0,1
0,28422,0,740,1
0,26785,0,740,1
0,14478,0,740,1
0,7882,0,740,1
1,28104,0,0,1
1,30182,0,0,1
0,26074,0,739,1
1,8910,0,0,1
1,19198,1,0,1
1,18930,0,0,1
0,14983,0,740,1
1,11275,0,0,1
1,21896,0,0,1
0,3373,1,739,1
0,26473,0,739,1
1,29511,0,0,1
1,28390,0,0,1
1,18776,1,0,1
1,30026,0,0,1
1,13659,0,0,1
0,8539,0,738,1
0,6491,0,739,1
0,29008,0,740,1
0,15564,0,740,1
0,9430,1,740,1
1,20960,0,0,1
-1,-1,-1,-1,-1
1,5763,0,0,1
0,15284,0,740,1
1,27034,0,0,1
0,20111,0,740,1
0,12638,0,740,1
0,8819,1,740,1
0,20358,0,740,1
0,26653,0,740,1
1,7117,0,0,1
0,1225,0,739,1
0,30825,1,739,1
0,21453,0,741,1
-1,-1,-1,-1,-1
1,21424,0,0,1
0,26591,0,740,1
1,31712,1,0,1
1,30455,0,0,1
1,23420,0,0,1
1,12107,0,0,1
1,26825,0,0,1
0,2191,0,740,1
0,2437,1,739,1
0,31629,0,741,1
1,31798,0,0,1
0,31629,0,739,1
1,9351,0,0,1
0,31898,0,739,1
1,7700,0,0,1
0,14727,1,739,1
0,21909,1,740,1
1,1638,0,0,1
0,30059,0,739,1
1,31340,0,0,1
1,10336,1,0,1
0,19436,0,740,1
0,6757,0,740,1
1,8718,0,0,1
0,1577,0,740,1
1,29441,0,0,1
1,30304,0,0,1
1,32163,0,0,1
0,31799,0,739,1
0,25267,1,741,1
1,8450,0,0,1
1,26322,0,0,1
1,28888,0,0,1
0,30410,0,740,1
0,11078,0,740,1
0,4777,0,740,1
0,16629,0,740,1
0,20064,0,739,1
1,7119,0,0,1
-1,-1,-1,-1,-1
1,4328,0,0,1
1,23962,1,0,1
0,26507,0,738,1
1,28652,0,0,1
0,18264,0,740,1
0,31428,0,740,1
0,760,0,739,1
0,27465,0,740,1
1,13906,0,0,1
0,7478,1,740,1
0,27272,0,740,1
1,14851,0,0,1
0,26446,0,741,1
0,7542,0,739,1
-1,-1,-1,-1,-1
1,4337,0,0,1
0,31615,1,740,1
0,18253,0,740,1
1,28401,0,0,1
0,30406,0,741,1
0,29928,0,741,1
1,15570,0,0,1
1,9631,0,0,1
0,27062,0,739,1
1,24325,0,0,1
1,32569,0,0,1
1,12161,0,0,1
1,18848,0,0,1
1,32641,1,0,1
0,29954,0,739,1
1,8558,0,0,1
0,21223,0,739,1
0,17508,1,741,1
1,21561,1,0,1
1,5805,0,0,1
0,28594,0,740,1
1,30906,1,0,1
0,26808,0,740,1
0,6945,1,739,1
1,25994,0,0,1
1,12547,0,0,1
0,17777,0,739,1
1,21189,0,0,1
0,23652,0,739,1
1,6862,0,0,1
1,25060,0,0,1
0,13215,0,741,1
1,30453,0,0,1
1,23758,0,0,1
-1,-1,-1,-1,-1
0,21953,0,740,1
0,3312,0,740,1
1,6991,0,0,1
0,21404,0,739,1
1,17217,0,0,1
0,107,1,739,1
0,25457,0,739,1
-1,-1,-1,-1,-1
0,17888,0,739,1
0,2431,0,740,1
0,31944,0,740,1
1,18127,0,0,1
0,31589,0,741,1
1,10852,0,0,1
0,4942,0,740,1
1,12327,0,0,1
0,28827,1,740,1
1,28848,0,0,1
0,23950,0,740,1
0,31795,0,738,1
1,20671,0,0,1
0,1568,0,741,1
1,21176,1,0,1
1,32288,0,0,1
0,17954,1,739,1
0,19965,0,740,1
0,24141,0,739,1
0,25133,0,739,1
0,28816,0,740,1
1,31497,0,0,1
1,19231,0,0,1
1,6704,0,0,1
0,10528,0,740,1
1,18965,0,0,1
1,23988,1,0,1
1,21432,0,0,1
1,3605,1,0,1
0,8162,0,740,1
1,22513,0,0,1
0,31685,0,740,1
1,32080,0,0,1
1,1660,0,0,1
0,5859,0,739,1
0,29177,0,739,1
1,24651,0,0,1
-1,-1,-1,-1,-1
0,32154,0,739,1
1,19365,0,0,1
1,12323,0,0,1
0,4130,0,740,1
0,12191,0,739,1
1,6043,0,0,1
1,13546,0,0,1
0,16726,0,740,1
0,9095,0,740,1
1,18785,1,0,1
1,776,0,0,1
0,1832,0,740,1
1,21207,1,0,1
0,28542,0,739,1
-1,-1,-1,-1,-1
0,24997,1,740,1
0,27704,0,739,1
0,31632,0,738,1
0,11272,0,740,1
0,31874,0,740,1
0,16538,1,741,1
1,23576,0,0,1
0,29200,0,740,1
0,28823,0,740,1
0,21823,0,740,1
1,28815,0,0,1
1,27499,0,0,1
1,4935,1,0,1
1,22998,1,0,1
1,28538,0,0,1
1,13797,0,0,1
1,19338,0,0,1
0,2782,0,741,1
1,8631,0,0,1
0,17310,0,740,1
1,31624,0,0,1
1,30151,0,0,1
0,30665,0,739,1
1,25952,1,0,1
0,11488,1,740,1
0,6983,0,740,1
0,72,0,740,1
1,32746,1,0,1
1,16075,0,0,1
1,32232,0,0,1
0,23898,0,740,1
1,29794,0,0,1
0,11616,0,740,1
