1,106,0,0,1
1,119,0,0,1
1,17,1,0,1
1,149,1,0,1
1,234,0,0,1
1,164,1,0,1
1,44,1,0,1
1,239,1,0,1
1,227,1,0,1
1,10,1,0,1
1,195,1,0,1
1,105,0,0,1
1,32,0,0,1
1,156,1,0,1
1,94,0,0,1
1,11,1,0,1
1,74,1,0,1
1,200,1,0,1
1,46,1,0,1
1,107,1,0,1
1,89,1,0,1
1,84,0,0,1
1,71,0,0,1
1,157,0,0,1
1,177,1,0,1
1,235,1,0,1
1,54,1,0,1
1,64,1,0,1
1,92,1,0,1
1,166,1,0,1
1,147,1,0,1
1,238,1,0,1
1,136,1,0,1
1,7,1,0,1
1,42,1,0,1
1,42,1,0,1
1,8,1,0,1
1,155,1,0,1
1,148,0,0,1
1,168,0,0,1
1,110,0,0,1
1,128,0,0,1
1,27,0,0,1
1,225,0,0,1
1,121,1,0,1
1,151,0,0,1
1,218,1,0,1
1,78,1,0,1
1,176,1,0,1
1,204,0,0,1
1,230,1,0,1
1,54,0,0,1
1,124,1,0,1
1,56,1,0,1
1,35,1,0,1
1,98,0,0,1
1,224,1,0,1
1,101,1,0,1
1,224,1,0,1
1,134,1,0,1
1,219,0,0,1
1,58,1,0,1
1,146,0,0,1
1,203,0,0,1
1,77,0,0,1
1,166,1,0,1
1,207,0,0,1
1,26,1,0,1
1,138,0,0,1
1,199,0,0,1
1,47,1,0,1
1,136,1,0,1
1,82,1,0,1
1,166,1,0,1
1,71,0,0,1
1,17,1,0,1
1,244,1,0,1
1,10,1,0,1
1,10,1,0,1
1,186,0,0,1
1,42,1,0,1
1,143,0,0,1
1,224,1,0,1
1,244,1,0,1
1,17,1,0,1
1,145,0,0,1
1,186,0,0,1
1,148,0,0,1
1,37,0,0,1
1,201,1,0,1
1,80,0,0,1
1,161,1,0,1
1,6,0,0,1
1,44,1,0,1
1,71,0,0,1
1,107,1,0,1
1,93,1,0,1
1,42,1,0,1
1,160,1,0,1
1,38,1,0,1
1,128,0,0,1
1,12,1,0,1
1,90,1,0,1
1,12,1,0,1
1,193,0,0,1
1,123,0,0,1
1,69,1,0,1
1,187,0,0,1
1,209,0,0,1
1,230,1,0,1
1,199,0,0,1
1,47,1,0,1
1,226,0,0,1
1,248,1,0,2
1,166,1,0,1
1,154,1,0,1
1,76,0,0,1
1,228,0,0,1
1,140,0,0,1
1,79,1,0,1
1,152,0,0,1
1,28,1,0,1
1,3,0,0,1
1,103,1,0,1
1,238,0,0,1
1,145,0,0,1
1,76,0,0,1
1,163,0,0,1
1,197,0,0,1
1,161,1,0,1
1,227,1,0,1
1,94,0,0,1
1,238,0,0,1
1,248,1,0,1
1,168,0,0,1
1,153,0,0,2
1,244,1,0,1
1,216,1,0,1
1,207,1,0,1
1,13,0,0,1
1,71,0,0,1
1,90,1,0,1
1,128,0,0,1
1,77,0,0,1
1,38,1,0,1
1,189,0,0,1
1,137,1,0,1
1,27,1,0,1
1,47,1,0,1
1,125,1,0,1
1,88,0,0,1
1,7,1,0,1
1,183,0,0,1
1,178,1,0,1
1,10,1,0,1
1,102,0,0,1
1,101,1,0,1
1,218,1,0,1
1,148,0,0,1
1,143,1,0,1
1,2,1,0,1
1,6,1,0,1
1,2,1,0,1
1,209,0,0,1
1,78,1,0,1
1,232,1,0,1
1,9,0,0,1
1,235,1,0,1
1,7,1,0,1
1,4,0,0,1
1,165,1,0,1
1,2,1,0,2
1,237,0,0,1
1,28,1,0,1
1,226,0,0,1
1,145,0,0,1
1,235,1,0,1
1,38,1,0,1
1,140,0,0,1
1,184,1,0,1
1,145,0,0,1
1,228,0,0,1
1,132,0,0,1
1,39,0,0,1
1,128,0,0,1
1,47,1,0,1
1,227,1,0,1
1,207,1,0,1
1,187,0,0,1
1,216,1,0,1
1,93,1,0,1
1,13,1,0,1
1,189,0,0,1
1,230,1,0,1
1,79,1,0,1
1,101,1,0,1
1,0,0,0,1
1,71,0,0,1
1,38,1,0,3
1,145,0,0,1
1,227,1,0,1
1,152,0,0,2
1,2,1,0,1
1,141,0,0,1
1,251,1,0,1
1,166,1,0,2
1,207,0,0,1
1,232,1,0,1
1,157,0,0,1
1,134,1,0,1
1,79,1,0,1
1,142,1,0,2
1,90,1,0,1
1,22,1,0,1
1,226,0,0,1
1,226,0,0,1
1,128,0,0,1
1,140,0,0,1
1,164,1,0,1
1,0,0,0,1
1,132,0,0,1
1,235,1,0,1
1,74,1,0,1
1,216,1,0,1
1,13,0,0,1
1,94,1,0,1
1,220,1,0,1
1,100,0,0,1
1,151,1,0,1
1,102,0,0,1
1,253,0,0,1
1,168,0,0,1
1,105,0,0,1
1,232,1,0,1
1,85,1,0,1
1,7,1,0,1
1,189,0,0,1
1,164,1,0,1
1,44,1,0,1
1,88,0,0,1
1,145,0,0,1
1,62,1,0,1
1,190,1,0,1
1,130,0,0,1
1,164,1,0,1
1,98,0,0,1
1,219,1,0,1
1,127,0,0,1
1,167,0,0,2
1,44,1,0,1
1,31,0,0,1
1,106,0,0,1
1,106,0,0,1
1,143,0,0,1
1,235,1,0,1
1,184,0,0,1
1,226,0,0,1
1,148,0,0,1
1,203,0,0,2
1,132,0,0,1
1,186,0,0,1
1,38,1,0,1
1,53,0,0,1
1,209,0,0,1
1,107,1,0,1
1,207,1,0,1
1,26,1,0,1
1,207,1,0,1
1,58,1,0,1
1,254,1,0,1
1,134,1,0,1
1,85,1,0,1
1,145,0,0,1
1,186,0,0,1
1,205,1,0,1
1,101,1,0,1
1,178,1,0,1
1,4,0,0,1
1,45,1,0,1
1,147,1,0,1
1,218,1,0,1
1,170,0,0,1
1,218,1,0,1
1,156,1,0,1
1,34,0,0,1
1,42,1,0,1
1,146,0,0,1
1,131,0,0,1
1,90,1,0,1
1,168,0,0,1
1,238,0,0,1
1,132,0,0,1
1,72,0,0,1
1,52,1,0,1
1,225,0,0,1
1,148,0,0,1
1,137,1,0,1
1,74,1,0,1
1,145,0,0,1
1,165,1,0,1
1,106,1,0,1
1,43,1,0,1
1,183,0,0,1
1,199,0,0,1
1,103,1,0,1
1,209,0,0,1
1,143,0,0,1
1,238,0,0,1
1,46,1,0,1
1,239,0,0,1
1,125,1,0,1
1,254,1,0,1
1,168,0,0,1
1,131,0,0,1
1,131,0,0,1
1,90,1,0,1
1,223,1,0,1
1,221,0,0,1
1,33,1,0,1
1,148,0,0,1
1,123,0,0,1
1,93,1,0,1
1,248,1,0,1
1,188,1,0,1
1,82,1,0,1
1,142,1,0,1
1,27,0,0,1
1,228,0,0,1
1,236,0,0,1
1,138,0,0,1
1,146,0,0,1
1,10,1,0,1
1,229,0,0,1
1,167,0,0,1
1,157,0,0,1
1,205,1,0,1
1,234,1,0,1
1,42,1,0,1
1,170,0,0,1
1,90,1,0,1
1,7,1,0,1
1,227,1,0,1
1,229,0,0,1
1,100,0,0,1
1,123,0,0,1
1,101,1,0,1
1,254,1,0,1
1,237,1,0,1
1,1,1,0,1
1,38,1,0,1
1,203,0,0,1
1,98,0,0,1
1,58,1,0,1
1,101,1,0,1
1,47,1,0,1
1,101,1,0,1
1,60,1,0,1
1,239,0,0,1
1,1,0,0,1
1,93,1,0,1
1,148,0,0,1
1,138,0,0,1
1,188,1,0,1
1,189,0,0,1
1,164,1,0,1
1,143,0,0,1
1,143,0,0,1
1,73,1,0,1
1,39,0,0,1
1,99,0,0,1
1,231,1,0,1
1,238,0,0,1
1,46,1,0,1
1,209,0,0,1
1,67,1,0,1
1,74,1,0,1
1,227,1,0,1
1,199,0,0,1
1,71,0,0,1
1,38,1,0,1
1,51,1,0,1
1,37,0,0,1
1,225,0,0,1
1,57,0,0,1
1,100,0,0,1
1,129,1,0,2
1,158,1,0,1
1,235,1,0,1
1,98,0,0,1
1,138,0,0,1
1,44,1,0,1
1,44,1,0,1
1,136,1,0,1
1,12,1,0,1
1,69,1,0,1
1,228,0,0,1
1,237,0,0,1
1,93,1,0,1
1,72,0,0,1
1,140,0,0,1
1,209,0,0,1
1,103,1,0,1
1,157,0,0,1
1,187,1,0,1
1,239,0,0,1
1,131,0,0,1
1,130,0,0,1
1,107,1,0,1
1,161,1,0,1
1,175,1,0,1
1,93,1,0,1
1,255,0,0,1
1,100,0,0,1
1,189,0,0,1
1,0,1,0,1
1,178,1,0,1
1,94,0,0,1
1,86,1,0,1
1,56,1,0,1
1,226,0,0,1
1,226,0,0,1
1,56,1,0,1
1,56,1,0,1
1,166,1,0,1
1,253,0,0,1
1,166,1,0,1
1,230,1,0,1
1,28,1,0,1
1,244,1,0,1
1,187,0,0,1
1,155,1,0,1
1,118,0,0,1
1,146,0,0,1
1,233,1,0,1
1,234,1,0,1
1,165,0,0,1
1,142,1,0,1
1,6,1,0,1
1,58,1,0,1
1,80,0,0,1
1,50,0,0,1
1,122,1,0,1
1,39,1,0,1
1,22,1,0,1
1,215,1,0,1
1,57,0,0,1
1,248,1,0,1
1,102,1,0,1
1,79,1,0,1
1,195,1,0,1
1,102,1,0,1
1,204,1,0,1
1,206,0,0,1
1,56,1,0,1
1,205,1,0,1
1,25,0,0,1
1,53,0,0,1
1,143,0,0,1
1,186,0,0,1
1,177,0,0,1
1,167,0,0,1
1,220,1,0,1
1,147,1,0,1
