1,29946,0
1,4623,0
1,22336,0
1,24069,0
1,11853,0
1,6971,0
1,1477,0
1,13479,0
1,19713,0
1,18041,0
1,19788,0
1,8516,0
1,21226,0
1,17469,1
1,23433,1
1,25886,0
1,12210,1
1,10274,0
1,27722,0
1,17253,1
1,27782,0
1,21447,0
1,13574,0
1,8042,0
1,1242,0
1,23264,1
1,24629,0
1,30700,0
1,3555,0
1,31340,0
1,10862,0
1,15143,1
1,27494,0
1,8982,0
1,19514,0
1,16162,0
1,31028,0
1,23027,1
1,12887,0
1,15204,1
1,9863,0
1,1949,0
1,15004,0
1,19720,0
1,9189,1
1,25958,0
1,961,0
1,31345,0
1,16737,0
1,8518,0
1,16290,0
1,5957,0
1,14396,0
1,3902,1
1,11451,0
1,21351,0
1,22209,0
1,1966,1
1,29090,0
1,29916,1
1,14792,0
1,6725,0
1,253,1
1,18026,0
1,12514,0
1,31107,0
1,7942,0
1,1312,0
1,21143,0
1,2049,1
1,6747,0
1,15813,0
1,847,0
1,19303,1
1,25478,0
1,23873,0
1,12781,1
1,9092,0
1,25673,1
1,1716,0
1,29355,0
1,9361,0
1,7704,0
1,4566,0
1,4227,0
1,21565,0
1,12648,1
1,11977,0
1,18138,1
1,23935,1
1,15163,0
1,3759,1
1,2466,1
1,23198,0
1,4960,0
1,26581,0
1,29694,0
1,15222,1
1,21736,0
1,22105,0
1,3684,0
1,29035,1
1,13831,0
1,27822,0
1,24965,0
1,28072,1
1,7260,1
1,6348,0
1,26587,1
1,19948,0
1,20009,0
1,28485,0
1,12909,1
1,19498,0
1,20295,0
1,27796,0
1,13244,1
1,14124,1
1,26408,0
1,22375,0
1,5414,1
1,2123,0
1,10999,1
1,12123,0
1,30343,0
1,17559,0
1,15362,1
1,2181,0
1,5790,1
1,28198,0
1,20580,0
1,5845,1
1,18618,0
1,13224,0
1,26056,1
1,19170,0
1,28695,1
1,3602,0
1,17491,1
1,17603,0
1,77,1
1,9705,0
1,4074,0
1,5217,1
1,25996,0
1,16633,0
1,14944,0
1,29005,0
1,29737,0
1,23172,1
1,7659,0
1,4204,0
1,6579,1
1,25259,0
1,16510,0
1,20229,0
1,7181,0
1,32252,0
1,17195,0
1,811,0
1,7238,0
1,26827,0
1,31744,0
1,9580,1
1,14110,0
1,18025,0
1,3946,0
1,25374,1
1,3607,0
1,22442,0
1,5093,1
1,1367,0
1,15598,0
1,31813,0
1,3069,0
1,20572,0
1,16219,1
1,27264,0
1,32685,0
1,20861,0
1,28999,0
1,17795,0
1,18209,0
1,11246,0
1,23977,0
1,27364,0
1,1368,0
1,30830,0
1,23139,0
1,23308,0
1,28699,0
1,27723,0
1,5198,0
1,14383,0
1,10032,1
1,4976,0
1,19471,0
1,31828,0
1,28650,0
1,25117,0
1,29238,0
1,23780,0
1,18797,1
1,17619,1
1,14376,1
1,15255,1
1,5822,0
1,24764,0
1,1943,1
1,19380,0
1,6976,0
1,14955,0
1,7011,1
1,12108,0
1,32685,0
1,18337,1
1,24982,0
1,5910,0
1,10485,1
1,11980,0
1,31893,0
1,25222,0
1,4828,0
1,23480,1
1,24635,0
1,10771,0
1,10664,0
1,18790,1
1,30223,0
1,4413,0
1,18771,0
1,12238,0
1,18610,0
1,8133,1
1,24685,0
1,18954,0
1,13880,0
1,26219,0
1,29660,1
1,28916,1
1,1158,0
1,26308,0
1,8438,1
1,1798,1
1,6200,1
1,14,0
1,2924,0
1,16618,0
1,23934,0
1,2060,1
1,18081,0
1,12858,0
1,27970,0
1,8679,0
1,995,0
1,11851,0
1,880,0
1,2149,1
1,13705,0
1,15975,0
1,22524,0
1,3838,0
1,31083,0
1,26375,0
1,16429,0
1,18977,1
1,1382,0
1,9038,0
1,31996,0
1,19318,0
1,5091,1
1,9409,0
1,16031,0
1,28687,0
1,4,0
1,6988,0
1,32316,0
1,8577,0
1,14294,0
1,29284,0
1,27178,0
1,30753,0
1,26537,0
1,31942,0
1,13999,0
1,1750,0
1,10959,0
1,16335,0
1,18181,0
1,28986,1
1,13678,0
1,27262,0
1,610,0
1,4297,0
1,27884,0
1,24693,1
1,30103,0
1,4541,1
1,27461,0
1,17260,0
1,18944,0
1,32154,0
1,2028,0
1,24787,0
1,9293,0
1,26187,0
1,24017,0
1,23691,1
1,16492,0
1,22730,0
1,8970,0
1,1593,0
1,13208,0
1,6294,1
1,8624,0
1,21998,1
1,19666,0
1,31573,0
1,9734,1
1,25019,1
1,2545,1
1,19266,0
1,27652,0
1,16707,0
1,6624,0
1,3347,1
1,6794,0
1,2819,0
1,10317,0
1,29851,0
1,22197,0
1,17542,0
1,24367,1
1,27863,0
1,7660,0
1,9505,1
1,14377,1
1,15723,0
1,2304,1
1,8065,0
1,23307,0
1,27264,0
1,12066,0
1,10514,0
1,23106,1
1,14446,0
1,27179,0
1,16317,0
1,16298,0
1,30206,1
1,18861,0
1,9353,1
1,32300,0
1,5969,1
1,774,0
1,15344,0
1,9289,0
1,12614,0
1,14243,0
1,23100,0
1,30092,0
1,28558,0
1,17155,0
1,5780,1
1,20749,0
1,30816,0
1,7626,0
1,4526,0
1,10932,1
1,22655,1
1,2839,0
1,12099,0
1,21751,0
1,16366,0
1,22026,0
1,8805,0
1,21473,0
1,9450,1
1,10444,1
1,32126,0
1,3702,0
1,8802,0
1,2410,1
1,16696,0
1,25763,1
1,17660,1
1,14593,0
1,9405,0
1,12523,0
1,6370,1
1,31592,0
1,18611,0
1,17481,0
1,26910,0
1,26119,0
1,19648,0
1,11894,0
1,32117,0
1,7970,0
1,26286,0
1,998,0
1,12268,1
1,10519,1
1,6394,1
1,9248,1
1,5872,1
1,10476,0
1,27747,0
1,16539,0
1,19844,0
1,6437,1
1,13382,0
1,28487,0
1,20789,0
1,24896,0
1,27818,0
1,10909,1
1,27753,0
1,25795,0
1,27819,0
1,16582,1
1,10036,0
1,29702,0
1,17602,0
1,29128,0
1,22880,1
1,12736,0
1,27755,0
1,181,0
1,18142,1
1,6218,0
1,25141,0
1,26286,0
1,32528,0
1,29729,0
1,22791,1
1,21425,0
1,12591,1
1,31027,0
1,1199,0
1,13001,1
1,20200,0
1,4332,0
1,515,0
1,13389,0
1,28227,0
1,754,0
1,22142,0
1,9530,0
1,31470,0
1,25299,0
1,16453,0
1,4051,0
1,27029,1
1,19799,0
1,7243,0
1,19768,0
1,19433,0
1,29521,0
1,18568,1
1,16297,0
1,18415,1
1,9250,0
1,16415,0
1,28368,0
1,29933,0
1,419,0
1,30337,1
1,25622,0
1,5882,1
1,27915,0
1,28224,0
1,576,0
1,14017,0
1,16937,1
1,11824,0
1,403,0
1,19598,0
1,11088,0
1,24384,0
1,27177,0
1,24366,1
1,7602,0
1,9092,0
1,32588,1
1,26536,0
1,25360,0
1,13803,1
1,13888,0
1,12349,0
1,770,0
1,28322,0
1,20043,0
1,14272,0
1,22124,0
1,24800,0
1,22761,0
1,21979,0
1,25261,0
1,3467,1
1,10483,1
1,17760,0
1,12113,0
1,28610,0
1,22556,0
1,20937,1
1,26400,0
1,29922,0
1,26231,0
1,1090,0
1,8540,0
1,11763,0
1,9300,1
1,6372,1
1,1452,0
1,4932,0
1,15739,0
1,17559,0
1,11776,0
1,14779,0
1,17726,0
1,23009,0
1,1309,0
1,24771,0
1,17253,0
1,12870,0
1,29367,1
1,7019,1
1,12734,0
1,23459,1
1,26346,0
1,30065,0
1,26689,0
1,24962,0
1,23724,0
1,22581,0
1,18090,0
1,28409,0
1,31630,1
1,25096,0
1,28006,0
1,15661,0
1,17065,0
1,7915,1
1,29832,0
1,24076,0
1,7712,0
1,18692,0
1,32210,0
1,22251,1
1,2942,0
1,19880,0
1,24746,0
1,23865,1
1,20647,1
1,3242,0
1,25057,0
1,8136,0
1,30822,0
1,2370,1
1,26380,0
1,25119,0
1,8303,0
1,2414,0
1,11567,1
1,29955,0
1,5964,0
1,28547,0
1,24932,0
1,15574,0
1,12401,0
1,9270,0
1,3007,1
1,22475,0
1,31609,0
1,5767,0
1,10825,0
1,24354,1
1,22946,0
1,29092,0
1,19552,0
1,4449,1
1,19854,0
1,4011,0
1,14034,0
1,13018,0
1,12880,0
1,16219,0
1,13546,0
1,28398,1
1,26166,0
1,13002,0
1,4223,0
1,986,0
1,8059,1
1,16404,0
1,19651,0
1,21908,1
1,28587,1
1,27109,1
1,10817,0
1,193,0
1,30345,0
1,6283,0
1,16454,0
1,14628,0
1,8599,0
1,17247,0
1,30916,0
1,29350,1
1,16995,0
1,10845,0
1,11329,0
1,2983,1
1,12523,0
1,30701,0
1,29789,0
1,31923,0
1,18728,1
1,8654,0
1,10124,0
1,12054,0
1,12716,0
1,23024,1
1,31268,0
1,6509,1
1,22210,0
1,15459,0
1,9482,1
1,13586,0
1,15008,0
1,22920,0
1,19765,0
1,25391,1
1,7898,1
1,31334,1
1,6504,1
1,23622,0
1,23810,1
1,104,0
1,31844,1
1,9323,0
1,7228,0
1,15501,0
1,7339,1
1,10715,0
1,17821,0
1,15001,0
1,3856,0
1,20580,0
1,22803,1
1,27663,0
1,16148,0
1,30442,0
1,10870,0
1,8096,0
1,8814,0
1,31684,0
1,11943,0
1,21056,0
1,21999,1
1,12437,1
1,19968,0
1,1238,0
1,23619,1
1,4210,0
1,22853,1
1,26272,1
1,19607,0
1,9396,0
1,2753,0
1,26494,0
1,23265,1
1,15940,0
1,6663,0
1,25217,0
1,21469,0
1,12655,1
1,10853,1
1,10878,0
1,1250,1
1,25740,0
1,17245,0
1,9717,0
1,12108,0
1,28770,0
1,20598,1
1,31343,0
1,26050,0
1,26155,0
1,3210,0
1,647,0
1,25762,1
1,21583,1
1,4868,0
1,27819,0
1,7638,0
1,11217,1
1,13249,1
1,452,0
1,4368,0
1,13121,1
1,19674,1
1,10188,0
1,14529,0
1,17245,0
1,16199,0
1,334,0
1,28101,0
1,3975,1
1,4152,0
1,8701,0
1,24145,0
1,11359,1
1,6899,0
1,25284,0
1,22207,0
1,22789,1
1,32194,0
1,12508,1
1,30447,0
1,22530,1
1,8589,0
1,28541,0
1,4548,0
1,29640,0
1,29097,0
1,28168,0
1,15916,0
1,23415,1
1,961,0
1,12481,0
1,712,0
1,14041,0
1,17871,0
1,705,0
1,14538,0
1,28667,1
1,4332,0
1,8174,0
1,31691,0
1,26240,0
1,23,0
1,10706,0
1,14883,0
1,29888,0
1,26723,0
1,29119,0
1,10422,0
1,17580,0
1,6928,0
1,22427,0
1,16781,0
1,2115,0
1,31743,1
1,1018,0
1,8113,0
1,17924,0
1,30404,0
1,7603,0
1,27139,0
1,8200,0
1,17638,0
1,30877,0
1,32484,0
1,6382,0
1,26236,0
1,25967,0
1,29019,0
1,18686,0
1,8910,0
1,26116,0
1,23960,0
1,21424,0
1,3916,0
1,15395,0
1,1956,0
1,32578,0
1,22856,0
1,18427,0
1,2687,1
1,25580,0
1,28261,0
1,6686,1
